id,address
120043,"410049, Россия, Саратовская область, г. город Саратов, ул. Кавказская, д.11"
121648,"410005, Российская Федерация, Саратовская область, г. Саратов, ул. Б. Садовая, д. 248, оф. 17"
121692,"410054, Российская Федерация, Саратовская область, г. Саратов, ул. 2-ая Садовая, 104 Д"
122021,"410052, Россия, Саратовская область, г. Саратов, ул.Международная, дом №22 ""А"", кв. №25"
123086,"410056, Российская Федерация, Саратовская область, г. Саратов, ул. Мичурина, 80"
123140,"410048, Российская Федерация, Саратовская область, г. Саратов, ул. Тульская 49"
123142,"410022, Российская Федерация, Саратовская область, г. Саратов, ул. им. Азина В.М., 53 а"
123186,"410015, Российская Федерация, Саратовская область, г. Саратов, проспект Энтузиастов, 3 ""А"""
123189,"410033, Российская Федерация, Саратовская область, г. Саратов, ул. 5-я Дачная"
123453,"410040, Российская Федерация, Саратовская область, г. Саратов, пр-кт 50 лет Октября, д. 63"
123890,"410080, Россия, Саратовская область, г. Саратов, ул. им. Академика О.К. Антонова, 6 ""А"""
123895,"410035, Российская Федерация, Саратовская область, г. Саратов, улица имени  Бардина И.П., 6 ""а"""
125450,"410012, Российская Федерация, Саратовская область, г. Саратов, ул. Некрасова Н.А., д. 17"
126184,"410056, Российская Федерация, Саратовская область, г. Саратов, ул. им. Пугачева Е.И., д. 81/85, пом. № 87"
126368,"410056, Российская Федерация, Саратовская область, г. Саратов, ул. Ульяновская, дом № 32"
126371,"410044, Россия, Саратовская область, г. Саратов, проспект Строителей, дом 22"
127627,"410056, Россия, Саратовская область, г. Саратов, улица Белоглинская, дом 22"
128480,"410040, Российская Федерация, Саратовская область, г. Саратов, проспект 50 Лет Октября, дом 63"
128505,"410047, Российская Федерация, Саратовская область, г. Саратов, ул. Городская, д. 74"
128687,"410007, Российская Федерация, Саратовская область, г. Саратов, улица Чехова, дом 6 А"
129118,"410012, Российская Федерация, Саратовская область, г. Саратов, ул. Московская, д. 149А"
129140,"410065, Российская Федерация, Саратовская область, г. Саратов, Саперная, 6 а"
130014,"410059, Российская Федерация, Саратовская область, г. Саратов, УШ-382/1"
130075,"410028, Российская Федерация, Саратовская область, г. Саратов, ул. Советская, 12/14"
130266,"410010, Россия, Саратовская область, г. Саратов, ул. Техническая, д. 3, помещение 6"
130312,"410004, Российская Федерация, Саратовская область, г. Саратов, ул.  Астраханская,  43"
130722,"410018, Российская Федерация, Саратовская область, г. Саратов, улица Менякина Ю.И., дом 1 ""Б"", литер А"
131482,"410028, Российская Федерация, Саратовская область, г. Саратов, Вольский переулок,  д. 15, корпус №3"
131930,"410044, Россия, Саратовская область, г. Саратов, ул. Студенная, д. 19, кв. 64"
132822,"410028, Российская Федерация, Саратовская область, г. Саратов, улица Чернышевского, 157"
132879,"410005, Российская Федерация, Саратовская область, г. Саратов, улица Большая Горная, дом 219/145"
133071,"410052, Российская Федерация, Саратовская область, г. Саратов, Международный проезд, 4 А"
133074,"410028, Российская Федерация, Саратовская область, г. Саратов, ул. Вольская, 30"
134022,"410010, Российская Федерация, Саратовская область, г. Саратов, улица Техническая, 16"
134285,"41031, Российская Федерация, Саратовская область, г. Саратов, ул. Северная, д. 3"
135369,"410064, Российская Федерация, Саратовская область, г. Саратов, улица Тархова, дом 1 ""А"""
136152,"410056, Россия, Саратовская область, г. Саратов, ул. Астраханская, д. 88"
136344,"410012, Российская Федерация, Саратовская область, г. Саратов, улица Челюскинцев, д. 173"
136368,"410071, Российская Федерация, Саратовская область, г. Саратов, ул. Емлютина, д. 39/45"
136372,"410018, Российская Федерация, Саратовская область, г. Саратов, ул. Фёдоровская д. 5, кв. 229"
136378,"410012, Российская Федерация, Саратовская область, Саратов, ул. Посадского д. 179/191"
138556,"410507, Российская Федерация, Саратовская область, г. Саратов, ул. Моисееваю, 1"
138683,"410012, Россия, Саратовская область, г. Саратов, пр-т Кирова, д. 31/35"
138840,"410051, Российская Федерация, Саратовская область, г. Саратов, Поливановка, ул. 9-Дачная"
141352,"410078, Российская Федерация, Саратовская область, г. Саратов, ул. Университетская, д. 37"
141680,"410015, Российская Федерация, Саратовская область, г. Саратов, пл. Орджоникидзе, дом 9, кв. 73"
142258,"410012, Российская Федерация, Саратовская область, г. Саратов, Проспект им. Кирова С.М., д. № 31/35"
142778,"410065, Саратовская область, г. Саратов, 3-я Дачная остановка"
144575,"410007, Российская Федерация, Саратовская область, г. Саратов, 2-й проезд им. Блинова Ф.А., дом 4"
144598,"410071, Россия, Саратовская область, г. Саратов, ул. Университетская, д. 46"
144830,"410052, Российская Федерация, Саратовская область, г. Саратов, ул. Международная, дом 26, кв. 19"
146095,"410018, Россия, Саратовская область, г. город Саратов, ул. Федоровская, дом  4, V"
146121,"410007, Российская Федерация, Саратовская область, г. Саратов, ул. им. Чехова А.П., д. 6А, оф. 305"
146159,"410039, , Саратов, проспект Энтузиастов, д. 55"
146915,"410036, Россия, Саратовская область, г. Саратов, 5-й  Динамовский проезд, д. 11"
148499,"410005, Россия, г. Саратов, ул. Соколовая, д. 290"
148518,"410600, Российская Федерация, Саратовская область, г. Саратов, ул. Московская д.96"
148531,"410003, Российская Федерация, Саратовская область, г. Саратов, ул. Мясницкая, 44"
148916,"410019, Российская Федерация, Саратовская область, г. Саратов, ул. Высокая , дом 4"
149209,"410065, Российская Федерация, Саратовская область, г. Саратов, ул. Тверская, 40"
149588,"410054, Российская Федерация, Саратовская область, г. Саратов, ул. Большая Садовая,141, офис № 1, 2"
150063,"410018, Российская Федерация, Саратовская область, г. Саратов, ул. Братьев Никитиных, д. 4А, кв. 5"
150272,"410065, Россия, Саратовская область, 410065, г. Саратов, 2-й Красноармейский тупик,  д. 3"
150342,"410026, Российская Федерация, Саратовская область, г. Саратов, ул. Им. Кутякова И.С., 156а"
150677,"410033, Российская Федерация, Саратовская область, г. Саратов, улица Гвардейская, дом 15б"
151253,"410002, Российская Федерация, Саратовская область, г. Саратов, ул. им. Мичурина И.В., д. 150/154"
151267,"410064, Российская Федерация, Саратовская область, г. Саратов, ул. им. Лебедева-Кумача В.И., 67б"
152232,"410004, Россия, Саратовская область, г. Саратов, 1 Вакуровский проезд, д. 6/9"
152235,"410040, Российская Федерация, Саратовская область, г. Саратов, ул. Вишневый проезд, д. 14, квартира 47"
153048,"410002, Россия, Саратовская область, Волжский район, г. Саратов, улица Григорьева Е.Ф. дом 17/19, цокольный этаж"
154019,"410078, Российская Федерация, Саратовская область, г. Саратов, ул.Железнодорожная, д.58 ""Б"""
154637,"410080, Россия, Саратовская область, г. Саратов, 1-ый Сокурский проезд, д. 9Д"
154639,"410010, Российская Федерация, Саратовская область, г. Саратов, ул. Зенитная, д. 14"
155017,"410015, Российская Федерация, Саратовская область, г. Саратов, ул. им. Орджоникидзе Г.К., д. 2А, п. № III"
155077,"410086, Российская Федерация, Саратовская область, г. Саратов, ул. им. Благодарова К.В., 1 ""б"""
155387,"410019, Российская Федерация, Саратовская область, г. Саратов, ул. Полярная, 27"
156071,"410052, Российская Федерация, Саратовская область, г. Саратов, ул. Лунная, д. 44"
156184,"410012, Российская Федерация, Саратовская область, г. Саратов, ул. Кутякова, д. 105"
156412,", Россия, Саратовская область, г. Саратов, проспект Строителей дом 42/2"
156540,"410065, Россия, Саратовская область, г. Саратов, ул. Тверская, 38Б"
157623,"410041, Российская Федерация, Саратовская область, г. Саратов, ул. Ломоносова, 16А"
157793,"410019, Российская Федерация, Саратовская область, г. Саратов, ул.Танкистов, дом 62"
158500,"410028, Российская Федерация, Саратовская область, г. Саратов, ул.Мичурина, 89"
160039,"410047, Россия, Саратовская область, г. Саратов, здание перинатального центра по ул. Зерновая б/н"
160969,"410039, Российская Федерация, Саратовская область, г. Саратов, ул.Крымский тупик , дом 1"
160970,"410017, Российская Федерация, Саратовская область, г. Саратов, ул. Шелковичная, д. 25/36"
161729,"410031, Россия, Саратовская область, г. Саратов, ул. Челюскинцев, д.69"
161756,"410076, Россия, Саратовская область, г. Саратов, ул. Им. Чернышевского Н.Г. дом 57 ""В"""
161990,"410071, Россия, Саратовская область, г. Саратов, ул. Рабочая, д. 205"
162139,"410030, Российская Федерация, Саратовская область, г. Саратов, ул. Рогожина, д. 22"
162474,"410028, Российская Федерация, Саратовская область, г. Саратов, ул.Чернышевского, д. 120"
162693,"410054, Российская Федерация, Саратовская область, г. Саратов, ул. Большая Садовая, 113"
162700,"410047, Российская Федерация, Саратовская область, г. Саратов, здание перинатального центра по улице Зерновая б/н"
162744,"410049, Российская Федерация, Саратовская область, г. Саратов, 2 Кавказский тупик, д. 7 А"
162880,"410033, Россия, Саратовская область, г. город Саратов, ул. Гвардейская, д. 42 А"
162975,"410039, Россия, Саратовская область, город Саратов, проспект Энтузиастов, дом 43"
163530,"410002, Российская Федерация, Саратовская область, г. Саратов, ул. Комсомольская, д. 28/30"
163692,"410012, Россия, Саратовская область, г. Саратов, ул. им. Челюскинцев, д. 128"
163695,"410005, Российская Федерация, Саратовская область, г. Саратов, ул. Степана Разина, д. 54, Литер А, помещение № 329"
163832,"410012, Российская Федерация, Саратовская область, г. Саратов, ул. Степана Разина, д. 52"
163865,"410062, Саратовская область, г. Саратов, Московское шоссе, дом № 23, к.№ 14"
164049,"410086, Российская Федерация, Саратовская область, г. Саратов, ул. Буровая, д. 9"
167134,"410017, Саратовская область, г. Саратов, ул. им. Н.Г. Чернышевского, д. 90"
167880,"410019, Россия, Саратовская область, г. Саратов, ул. Полярная, 27"
168563,"410054, Российская Федерация, Саратовская область, г. Саратов, ул. Астраханская 1В"
169375,"410039, Россия, Саратовская область, г. Саратов, Крымский проезд, дом 3"
170018,"410010, Российская Федерация, Саратовская область, г. Саратов, улица Артиллерийская, 7"
171030,"410056, Россия, Саратовская область, г. Саратов, ул. Тверская, д. 51А"
171819,"410056, Россия, Саратовская область, г. Саратов, ул. Вольская, д. 1"
172017,"410041, Россия, Саратовская область, г. Саратов, ул. Ломоносова, 1"
172986,"410080, Российская Федерация, Саратовская область, г. Саратов, Проспект Строителей д. 30"
173481,"410002, Российская Федерация, Саратовская область, г. Саратов, улица им. Григорьева Е.Ф., дом 26"
174245,"410031, Российская Федерация, Саратовская область, г. Саратов, улица Большая Горная, дом 69"
174477,"410022, Российская Федерация, Саратовская область, г. Саратов, ул. Южно-Зеленая, д. 2/12"
174518,"410035, Россия, Саратовская область, г. Саратов, ул. Тархова, д. 32"
174565,"410028, Российская Федерация, Саратовская область, г. Саратов, ул. Чернышевского, 116"
174976,"410017, Россия, Саратовская область, г. Саратов, ул.Шелковичная, 37/45, оф.903"
175151,"410002, г. Саратов, ул. Мичурина, д. 150/154"
176637,"410022, Россия, Саратовская область, г. Саратов, ул. Южно-Зеленая, д.2/12"
177020,"410003, Россия, Саратовская область, г. Саратов, ул. Кутякова, д. 12"
177465,"413205, Россия, Саратовская область, г. Саратов, р.п. Советское, улица Ленина, д. 22"
177791,"410053, Россия, Саратовская область, г. Саратов, ул. 1-я Силикатная, д. 21"
178144,"410001, Россия, Саратовская область, г. Саратов, улица 4-я Нагорная, 21"
178146,"410031, Российская Федерация, Саратовская область, г. Саратов, улица Октябрьская, дом 46-а"
179410,"410054, Россия, Саратовская область, г. Саратов, ул. 2-ая Садовая, д.96А"
180001,"410080, Российская Федерация, Саратовская область, г. Саратов, Сокурский тракт, д. 57"
181127,"410071, Россия, Саратовская область, г. Саратов, ул. Шелковичная, д. 149, к. 234"
181217,"410062, Россия, Саратовская область, г. Саратов, Московское шоссе, д. №5"
181218,"410010, Россия, , г. Саратов, Проспект им. 50 лет Октября, д. 77"
181508,"410028, Россия, Саратовская область, г. Саратов, ул. Вольская, д. 8 А"
181839,"410056, Россия, Саратовская область, г. Саратов, ул. Мичурина 2/12"
182483,"410065, Россия, Саратовская область, г. Саратов, ул. Саперная  дом 5 а"
182597,"410033, Российская Федерация, Саратовская область, г. Саратов, ул. Гвардейская 28-б"
183092,"410040, Российская Федерация, Саратовская область, г. Саратов, Проспект 50 лет Октября, 65 «а»"
183761,"410022, Российская Федерация, Саратовская область, г. Саратов, ул. Азина, дом 28 «А»"
186114,"410600, Российская Федерация, Саратовская область, г. Саратов, ул. Кутякова, д. 105"
186979,"410600, Российская Федерация, Саратовская область, г. Саратов, ул. Московская, д. 156 А"
187043,"410031, Россия, Саратовская область, г. Саратов, ул. Валовая, д. 30/32"
187242,"410069, Россия, Саратовская область, г. Саратов, ул. Куприянова, д. 12"
187871,"410086, Российская Федерация, Саратовская область, Саратов, п. Елшанка"
188757,"410078, Российская Федерация, Саратовская область, г. Саратов, ул. Рабочая, д. 145/155"
189474,"410028, Российская Федерация, Саратовская область, г. Саратов, ул.  Мичурина, д. 89"
189786,"410009, Российская Федерация, Саратовская область, г. Саратов, улица Аптечная,  д.33/47"
190421,"413111, Россия, Саратовская область, г. Саратов, ул. Одесская, 83"
190427,"410017, Россия, Саратовская область, г. Саратов, ул. Новоузенская, д. 51/63"
190430,"410035, Россия, Саратовская область, г. Саратов, ул. Уфимцева, д. 4, кв. 256"
190912,"410035, Россия, Саратовская область, г. Саратов, ул. им. К.Г. Уфимцева, 8"
191818,"410052, Российская Федерация, Саратовская область, г. Саратов, ул.  Мира, д.9-а"
191821,"410028, Саратовская область, г. Саратов, ул. Чернышевского, 141"
193818,"410064, Российская Федерация, Саратовская область, г. Саратов, ул. Чемодурова, д.10 «А»"
193841,"410041, Россия, Саратовская область, г. Саратов, улица Рижская, д. 20 В"
194580,"410078, Российская Федерация, Саратовская область, г. Саратов, ул. Большая Садовая, д. 281"
194960,"410028, Россия, Саратовская область, г. Саратов, улица Белоглинская, д. №17"
195092,"410012, Россия, Саратовская область, г. Саратов, ул. Московская, д.66"
195373,"410019, Россия, Саратовская область, г. Саратов, ул. Вольская, д. 12"
195490,"410003, Российская Федерация, Саратовская область, г. Саратов, ул. Мясницкая, дом 157"
195799,"410033, Российская Федерация, Саратовская область, г. Саратов, 1-ый проезд Панфилова, д.1"
197553,"410069,   г.Саратов, пр. Строителей, д. 12"
197587,"410054, г. Саратов, ул. Новоузенская, д. 214"
197589,"410038, Россия, Саратовская область, г. Саратов, 2-й Соколовогорский пр-д, д. 1, пом 5"
197591,"410012, Российская Федерация, Саратовская область, г. Саратов, ул. Сакко и Ванцетти, д. 12"
197699,"410005, Россия, Саратовская область, г. Саратов, ул. 2-я Садовая, д. 99"
197714,"410053, Россия, Саратовская область, г. Саратов, ул. Клочкова, д. 81"
197726,"410090, Россия, , г. Саратов, ул. Лебедева-Кумача, д. 88"
197731,"410002, Россия, Саратовская область, Саратов, ул. Лермонтова, д.24/26"
198897,"410012, Российская Федерация, Саратовская область, г. Саратов, пл. Кирова, 8"
199269,"ул. 2-я Садовая, д. 65/71, г. Саратов, 410054"
200571,"410028, Российская Федерация, Саратовская область, г. Саратов, ул. Максима Горького д. 6, кв. 14"
200573,"410008, Саратовская область, г. Саратов, 3 Парковый пр., 49"
200585,"410031, Россия, Саратовская область, г. Саратов, ул. Соколовая,дом №18/40"
200600,"410040, Российская Федерация, Саратовская область, г. Саратов, пр-кт 50 лет Октября, д. 110А"
201431,"410005, Российская Федерация, Саратовская область, г. Саратов, ул. 1-я Садовая, д. 104"
203126,"410010, Россия, Саратовская область, г. Саратов, ул. Техническая, д. 10 ""а"""
203130,"410010, Россия, Саратовская область, , г. Саратов, ул. Техническая, д. 10 ""а"""
203218,"410012, Россия, Саратовская область, г. Саратов, ул. Московская, д. 106"
203299,"410002, Россия, Саратовская область, г. Саратов, ул. Московская, д. 66"
206573,"410005, Россия, Саратовская область, г. Саратов, ул. Им. Разина С.Т., д.85"
206717,"410002, Россия, Саратовская область, г. Саратов, ул. им. Григорьева Е.Ф., д. 45"
206722,"410005, Россия, Саратовская область, г. Саратов, улица Ст.Разина, дом 54, помещение 309"
206723,"410054, Россия, Саратовская область, г. Саратов, ул. Большая Садовая, дом 96"
206727,"410090, Россия, Саратовская область, г. Саратов, ул. Лебедева-Кумача, дом 81, кв. 119"
207151,"410600, Россия, Саратовская область, г. Саратов, ул. Челюскинцев, д.120, кв.2"
207610,"410028, Российская Федерация, Саратовская область, Саратов, ул. Рабочая, дом 18"
207665,"410056, Россия, Саратовская область, г. Саратов, ул. Пугачева д. 83/89, кв. №23"
210104,"410001, Россия, Саратовская область, г. Саратов, Ново-Астраханское шоссе, 39 «А»"
210108,"410001, Российская Федерация, Саратовская область, г. Саратов, Ново-Астраханское шоссе, д.45"
210110,"410064, Российская Федерация, Саратовская область, г. город Саратов, улица Перспективная, дом 4а"
210112,"410064, Российская Федерация, Саратовская область, г. Саратов, проспект Строителей, дом № 66"
211257,"410052, Саратовская область, г. Саратов, пр. 50-лет Октября, д. 118-А"
211282,"410003, Россия, Саратовская область, г. Саратов, ул. Соколовая, 145/153"
211395,"410065, Россия, Саратовская область, г. Саратов, ул. Тверская, 53"
211411,"410012, Россия, Саратовская область, г. Саратов, улица ИМ. Сакко и Ванцетти, д. 6/8"
211740,"410062, Россия, Саратовская область, г. Саратов, ул. Моторная, дом №18, кв. №51"
211774,"410069, Россия, Саратовская область, г. Саратов, ул. Чемодурова, дом №10, кв. №35"
211830,"410040, г. Саратов, проспект 50 лет Октября, д. 110-а"
211834,"410008, Россия, Саратовская область, г. Саратов, ул. Б. Садовая, дом №56/64, кв. №46"
211837,"410051, Россия, Саратовская область, г. Саратов, ул. Курская, дом №19"
211922,"410600, Россия, Саратовская область, г. Саратов, ул. им. Мичурина И.В., д. 113"
212477,"410033, Российская Федерация, Саратовская область, г. Саратов, улица Международная, дом 24А"
213299,"410600, Саратовская область, Саратов, ул. Вольская, д.63/69"
213480,"410012, Российская Федерация, Саратовская область, г. Саратов, ул. Большая Казачья, д. 112"
215864,"410012, Россия, Саратовская область, г. Саратов, ул. Вавилова, д. 36"
215945,"410064, Россия, Саратовская область, г. Саратов, ул. Перспективная д. 1 кв. 4"
217532,"410019, Россия, Саратовская область, г. Саратов, ул. Высокая, 22"
218090,"410028, Россия, Саратовская область, г. Саратов, ул. Октябрьская, д. 44, офис 8"
218096,"410036, Саратовская область, Саратов, улица Огородная, д. 153"
218152,"410065, Россия, Саратовская область, город Саратов, улица Саперная, дом 17"
218958,"410012, Российская Федерация, Саратовская область, г. Саратов, ул. имени Пугачева Е.И., д. 119"
219922,"410044, Российская Федерация, Саратовская область, г. Саратов, Проспект Строителей, дом 12"
220139,"410080, Россия, Саратовская область, г. Саратов, 1-ый Сокурский проезд, 9"
220147,"410600, Россия, Саратовская область, г. город Саратов, ул. Советская, д. 27"
220422,"410038, Россия, Саратовская область, г. Саратов, ул. Московская,д. 55, оф. 71"
220423,"410053, Саратовская область, г. Саратов, Смирновское ущелье 1"
220706,"410035, Россия, Саратовская область, г. Саратов, ул. Батавина, д. 11, кв. 488"
220848,"410600, Российская Федерация, , г. Саратов, пл. Театральная, д. 9"
220905,"410033, Саратовская область, г. Саратов, ул. Гвардейская, д.3"
221380,"410003, Российская Федерация, Саратовская область, г. город Саратов, ул. Мясницкая, дом 39"
221385,"410069, Российская Федерация, Саратовская область, г. Саратов, ул. Ипподромная, б/н"
221402,"410002, Российская Федерация, Саратовская область, г. Саратов, ул.Чернышевского, д.148"
221982,"410086, Российская Федерация, Саратовская область, г. Саратов, ул. Песчано-Уметская, д. 50"
222312,"410038, Россия, Саратовская область, г. Саратов, ул. Аэропорт, д. 20"
222405,"410056, Саратовская область, г. Саратов, улица Астраханская, дом 88"
222856,"410065, Россия, Саратовская область, г. Саратов, 2-й Красноармейский тупик, д. 3"
224244,"410600, Российская Федерация, Саратовская область, г. Саратов, ул. Сакко и Ванцетти, дом 14"
224247,"410038, Российская Федерация, Саратовская область, г. Саратов, ул. Загорная, дом 3б"
224776,"410007, Россия, Саратовская область, г. город Саратов, улица Чехова, дом 2"
225321,"410033, Россия, Саратовская область, г. Саратов, ул. им. Космоднмьянской З.А., д. 6"
225324,"410033, Россия, Саратовская область, г. Саратов, ул Гвардейская, дом 13 «б»"
225326,"410051, Саратовская область, г. Саратов, Поливановка, ул. 9-Дачная"
225509,"410080, Россия, Саратовская область, г. Саратов, Сокурский тракт, д. 57"
225515,"410056, Россия, Саратовская область, г. Саратов, ул. Мичурина, дом 34, кв. 3 ""б"""
225823,"410078, Российская Федерация, Саратовская область, г. Саратов, ул. Астраханская 79"
225870,"410039, Российская Федерация, Саратовская область, г. Саратов, ул. Ленинградская, дом 9"
226440,"410035, Россия, Саратовская область, г. Саратов,  ул. Мамонтовой, д. 5, кв. 1"
227136,"410035, Россия, Саратовская область, г. Саратов, ул. Академика Бардина, д. 1"
227155,"410052, г. Саратов, ул. Международная, д. 17А"
227837,"410010, Россия, Саратовская область, г. Саратов, ул. Техническая, 16"
227838,"410018, г. Саратов, ул. Усть-Курдюмская, д. 11, кв. 104"
227945,"410005, г. Саратов, ул. Пугачевская, д. 161"
228616,"410078, Россия, Саратовская область, г. Саратов, ул. Рабочая, дом 144"
228884,"410012, Россия, Саратовская область, город Саратов, улица Железнодорожная, д. 27"
229053,"410044, Российская Федерация, Саратовская область, г. Саратов, ул. 2-я Прокатная, д.27-А"
229605,"410028, Россия, , город Саратов, ул. им. Шевченко Т.Г., д. 6, кв. 19"
230149,"410054, Россия, Саратовская область, г. Саратов, ул. Б. Садовая, д. 141"
230223,"410008, Саратовская область, г. Саратов, ул. Новоастраханская, д. 1"
231225,"410017, г. Саратов, ул. Шелковичная, д.29/35"
231226,"410012, Россия, Саратовская область, г. Саратов, ул. Тараса Шевченко, дом 18"
231345,"410040, Российская Федерация, Саратовская область, г. Саратов, Деловой проезд, д. 5"
232972,"410056, Россия, Саратовская область, г. Саратов, ул. Мичурина, дом 38/44, кв. 55"
233360,"410059, Российская Федерация, Саратовская область, г. Саратов, Учреждение УШ-382/1"
233681,"410065, Российская Федерация, Саратовская область, г. Саратов, ул. Дубовикова Б.А., дом 5"
233685,"410086, Российская Федерация, Саратовская область, г. Саратов, ул. Учительская, дом 12"
233686,"410064, Российская Федерация, Саратовская область, г. Саратов, улица Перспективная, д. 23 «А»"
234166,"410035, г. Саратов, ул. Уфимцева, д.1"
234170,"410031, Российская Федерация, Саратовская область, г. Саратов, ул. Комсомольская, дом 52, офис 202"
234677,"410012, г. Саратов,  ул. Большая Казачья, д. 108"
235426,"410052, Российская Федерация, Саратовская область, г. Саратов, ул. Мира, д. 5 А"
235427,"410002, Россия, , г. Саратов, ул. Валовая, д. 30/32, помещение 6"
235566,"410052, Российская Федерация, Саратовская область, г. Саратов, ул. Одесская, дом 3б"
235597,"410062, Российская Федерация, Саратовская область, г. Саратов, 2-й Московский проезд дом 7"
236622,"410002, Россия, г. Саратов, ул. Московская, д. 66"
236633,"410041, Poccия, Саратовская область, г. Саратов, проспект Строителей, д. 13"
238178,"410022, , Саратов, ул. Хомяковой, д. 29"
238268,"410035, Россия, Саратовская область, г. Саратов, ул. им. Тархова С.Ф., д. 26"
238674,"410600, Россия, Саратовская область, г. Саратов, ул. Московская, д. 114"
238973,"410033, Российская Федерация, Саратовская область, г. Саратов, 3-й Панфиловский проезд, 1"
238982,"410065, Российская Федерация, Саратовская область, г. Саратов, ул. Саперная дом 6 ""а"""
239377,"410012, Россия, г. Саратов, ул. Московская, д. 66"
239979,"410507, Российская Федерация, Саратовская область, г. Саратов, п. Жасминный, ул. Строителей, 12а"
241035,"410064, Российская Федерация, Саратовская область, г. Саратов, ул. им. Лебедева - Кумача В.И., д. 72 ""В"""
241175,"413090, Poccия, Саратовская область, г. Саратов, ул. Вокзальная, д. 14 А"
241545,"410022, Саратовская область, г. Саратов, Санаторный проезд, д. 2"
241678,"410056, Россия, Саратовская область, г. Саратов, улица им. Рахова В.Г., д. №42, помещение №501"
241726,"410040, Россия, Саратовская область, г. Саратов, ул. Техническая, д. 10 ""А"""
241953,"410048, Российская Федерация, Саратовская область, г. Саратов, улица Химическая, 7/2"
242831,"410028, г.Саратов, ул. Чернышевского, д. 143"
243217,"410039, Австралия, Саратовская область, Саратов, ул. Барнаульская, д. 7"
243445,"410007, г. Саратов, ул. им. Чехова А.П.,  д.2"
243900,"410022, Российская Федерация, Саратовская область, г. Саратов, ул. Заречная  д. 1-а"
245893,"413090, Российская Федерация, Саратовская область, Саратов, ул. Проспект Строителей, д. 1"
246018,"410007, Саратовская область, г. Саратов, ул. Топольчанская, 3б"
246654,"410047, Россия, Саратовская область, г. Саратов, ул. Краснокутская, д.3"
246769,"410002, Россия, Саратовская область, г. Саратов, ул. Некрасова, д.17"
247686,"410005, Россия, Саратовская область, г. Саратов, ул. Большая Горная, д.313"
248060,"410033, Саратовская область, Саратов, ул. Гвардейская, д.15а"
248391,"410041, Россия, Саратовская область, г. Саратов, ул. Ломоносова, д.20"
248479,"410044, Саратовская область, г. Саратов, ул. Ламповая, д. 4 А"
248490,"410028, Россия, Саратовская область, г. Саратов, ул. Бахметьевская, д.18, нежилое помещение, общей площадью 74,6 кв.м"
248563,"410029, Россия, Саратовская область, г. Саратов, ул. Сакко и Ванцетти, д.55"
248601,"410000, Россия, Саратовская область, г. Саратов, ул. Б. Садовая, д. 168/174, кв. 44"
248627,"410031, Россия, г. Саратов, ул. Лермонтова, д. 24/26, к. 13"
248855,"410012, Россия, Саратовская область, г. Саратов, ул. Большая Казачья, д. 112"
249097,"410071, Россия, Саратовская область, Саратов, ул. Шелковичная, дом 182А"
250345,"410041, Россия, Саратовская область, г. Саратов, ул. 2-я Прокатная, дом № 17 «А»"
250395,"410039, Саратовская область, г. Саратов, улица Крымская, 3 А"
250681,"410005, Саратовская область, г. Саратов, ул. Посадского, д. 39, кв. 2"
251056,"410018, Саратовская область, г. Саратов, ул. Шевыревская, дом 6"
251062,"410031, Саратовская область, г. Саратов, ул. Соборная, д. 23/25"
251456,"410052, Саратовская область, г. Саратов, ул. проспект 50 лет Октября, 132а"
252085,"410078, Саратовская область, г. Саратов, ул. Рабочая д. 177"
252534,"410600, Саратовская область, г. Саратов, ул. Октябрьская, д. 94"
252639,"410056, Саратовская область, г. Саратов, ул. Сакко и Ванцетти, д. 49"
252975,"410028, Саратовская область, Саратов, ул. Рабочая, дом 18"
252978,"410035, Саратовская область, г. Саратов, улица Бардина, 6 ""а"""
254623,"410001, Саратовская область, г. Саратов, улица Огородная, дом № 91"
255458,"410028, Саратовская область, г. Саратов, ул. Советская, дом 12/14"
256239,"410008, Саратовская область, г. Саратов, ул. Ново-астраханская д. 1"
256287,"410056, Саратовская область, г. Саратов, "
256382,"410017, Саратовская область, г. Саратов, ул. Новоузенская, дом № 15/33, кв. 196"
256423,"410009, Саратовская область, г. Саратов, ул. Мурманский проезд, д. 1"
256695,"410002, Саратовская область, г. Саратов, ул. Чернышевского, д. 150"
256718,"410022, Саратовская область, г. Саратов, ул. Хомяковой, дом 20 «А», офис 2"
257261,"410040, Саратовская область, г. Саратов, Деловой тупик, д.5"
257722,"410031, Саратовская область, г. Саратов, ул. Московская, д. 47"
258057,"410033, Саратовская область, г. Саратов, ул. Гвардейская, д. 15"
258078,"410051, Саратовская область, г. Саратов, 1-й Малый Поливановский пр-д, дом № 5"
258080,"410062, Саратовская область, г. Саратов, улица Моторная, д. 18А"
258234,"410026, Саратовская область, г. Саратов, ул. Степана Разина, дом 75А"
258932,"410033, Российская Федерация, г. Саратов, ул. Гвардейская, д.3"
259152,"410056, Саратовская область, г. Саратов, ул. Шелковичная, дом 4 А"
259936,"410023, Саратовская область, г. Саратов, ул. Московская, 158"
260068,"410005, , 410005, г. Саратов, ул. Университетская, дом 87"
261086,"410002,  г. Саратов, ул. Чернышевского, д.  189, кв.18"
262270,"410033, Саратовская область, г. Саратов, ул. Мира, д. 29 А"
262477,"410064, Саратовская область, г. Саратов, ул. Чемодурова, д. 10 «А»"
262482,"410053, Саратовская область, г. Саратов, ул. Клочкова, 79"
